,CustomerID,churn_prob
4596,7346-MEDWM,0.30143676622324983
5278,3007-FDPEA,0.3013715773432615
7033,0871-OPBXW,0.30133359819556454
2305,2640-LYMOV,0.3013051156211201
2821,8800-ZKRFW,0.3011760227159196
2867,5624-RYAMH,0.3011432602543722
4744,5999-LCXAO,0.3010892514809056
3040,8152-UOBNY,0.3009882988619819
6100,7636-XUHWW,0.30098242016397386
2396,6942-LBFDP,0.30097609476951315
5565,1261-FWTTE,0.3009618380249882
4533,4488-KQFDT,0.3009300201579743
4908,8910-LEDAG,0.30050304900055264
5277,4338-EYCER,0.3004363075365584
5298,5701-ZIKJE,0.3003294660100103
4767,0701-TJSEF,0.3003181294678449
4933,1685-VAYJF,0.30023755505354727
6576,2101-RANCD,0.3000955044156777
5034,7596-LDUXP,0.2996300536730119
6217,1976-AZZPJ,0.2992436389110706
6543,8735-DCXNF,0.2991937227004886
3436,4010-YLMVT,0.29916004763914233
2630,7147-AYBAA,0.2986857209321711
2714,2460-NGXBJ,0.29866531171337124
6882,2267-WTPYD,0.29849282516546427
5114,0228-MAUWC,0.2979169613104333
3594,1552-AAGRX,0.29781795066558336
2065,5046-NUHWD,0.29780886170737714
3942,6645-MXQJT,0.297411186616019
5725,9233-PSYHO,0.2972196778889306
2587,2826-DXLQO,0.296969534328549
5844,8124-NZVGJ,0.2955915751802097
5416,3717-LNXKW,0.29558755600514003
2376,2826-UWHIS,0.29556324118193045
5283,8755-IWJHN,0.2950750680014648
2199,0771-WLCLA,0.2947994467802754
5328,2832-SCUCO,0.29468747360963893
4769,6629-LADHQ,0.29463834322341254
4965,5934-RMPOV,0.2942649321726159
6726,7729-JTEEC,0.29399137174726814
4759,7950-XWOVN,0.29343223706607136
3759,9137-NOQKA,0.2934267696596298
4086,6620-JDYNW,0.29332605965936687
3320,3511-APPBJ,0.2929238989526277
3493,4365-MSDYN,0.29291893972951183
2449,8728-SKJLR,0.2926496485775415
4981,9027-YFHQJ,0.29261803372046086
6097,3349-ANQNH,0.2920565004165257
3806,7799-DSEWS,0.29186401415513574
2934,8445-DNBAE,0.2917105136626829
3564,0002-ORFBO,0.2916313367283852
5256,8003-EWNDZ,0.2916172417958718
2616,2858-EIMXH,0.2915388646776706
6113,8679-LZBMD,0.29113190220526713
2602,2604-XVDAM,0.29104764884135415
7035,9767-FFLEM,0.2909729416118462
6187,7526-IVLYU,0.2908915936392298
3256,0463-WZZKO,0.29081407954630667
2307,2393-DIVAI,0.290479358735722
5188,0575-CUQOV,0.29042022161063347
5821,4724-WXVWF,0.29033880881071183
7028,7398-LXGYX,0.2903195804037373
6973,9039-ZVJDC,0.289943660047081
6741,2108-GLPQB,0.28884269777636445
4531,2623-DRYAM,0.28862735241643755
3178,3144-KMTWZ,0.2886104755250448
2251,2475-MROZF,0.28850822482518934
4647,3537-HPKQT,0.28838644129108476
3918,2770-NSVDG,0.28760230348320026
6034,2824-MYYBN,0.28735845477711985
5663,3797-FKOGQ,0.2867192306701399
4014,4692-NNQRU,0.2866864734398785
4541,9373-WSLOY,0.2866290085350623
4720,2018-PZKMU,0.2862728637757682
1961,1091-SOZGA,0.2861021089712258
1987,6551-GNYDG,0.2860164656419405
4854,6199-IWKGC,0.2857830758754276
7000,6633-SYEUS,0.2857024294828687
3954,7610-TVOPG,0.28565378155390797
5229,2252-ISRNH,0.28553531591480524
4770,1559-DTODC,0.28541116916728654
2759,5370-IIVVL,0.285239373262983
4592,7159-FVYPK,0.28512393740502384
1916,8627-ZYGSZ,0.2850505224473899
4548,5186-EJEGL,0.28492613206093165
6310,7537-CBQUZ,0.28469914035793753
2315,0215-BQKGS,0.28465209594284224
6900,8217-QYOHV,0.2841813090852613
5473,2305-MRGLV,0.2840440573864104
4439,7673-LPRNY,0.2837707077087355
3762,8868-GAGIO,0.2836664685980684
6071,8903-XEBGX,0.28365267351607965
2177,1996-DBMUS,0.28364065189678367
2413,6549-YMFAW,0.2835230956511113
6520,0691-NIKRI,0.2834016068411876
4419,0326-VDYXE,0.2832988909125425
3417,3744-ZBHON,0.2831263589076455
4635,2522-AHJXR,0.28286318497507457
5171,4693-VWVBO,0.2828274484089703
6324,4003-FUSHP,0.2827490809359847
2058,0959-WHOKV,0.2825395601558584
3843,4191-XOVOM,0.2824136295428032
3875,7883-ROJOC,0.28165002358766195
5323,1986-PHGZF,0.2815382879832005
3919,9375-MHRRS,0.28150450141075173
5235,3709-OIJEA,0.2803534129189729
5819,8992-OBVDG,0.28021834722469946
4340,1335-HQMKX,0.2802055000882995
6889,7976-CICYS,0.2798352492849998
6521,5022-JNQEQ,0.27938857275086315
4768,5712-VBOXD,0.2789091739382095
6352,0690-SRQID,0.2788547574788624
2165,2519-ERQOJ,0.2785122773132303
6222,5144-PQCDZ,0.27835322385337613
3022,6968-GMKPR,0.27776979874790353
5797,8731-WBBMB,0.27758128656177145
3055,3584-WKTTW,0.2771079919272347
3955,3638-DIMPH,0.2770081351886753
6412,2378-HTWFW,0.2767868223412018
6238,9971-ZWPBF,0.27646789195993826
5974,5982-FPVQN,0.2757946357913902
4265,3890-RTCMS,0.27574124296034136
5534,2303-PJYHN,0.275425265515229
6902,6897-UUBNU,0.2751308276367862
5667,7017-VFULY,0.2748945869668721
6801,2027-CWDNU,0.2748599487402054
2835,4945-RVMTE,0.27481682150764686
5621,8739-QOTTN,0.2748166876842161
5068,2674-MLXMN,0.27474281964871106
3983,9512-PHSMG,0.27459908328110577
2214,4237-CLSMM,0.2745860664012365
2379,7251-LJBQN,0.2745246651198541
5267,8065-BVEPF,0.27434182838606397
3295,7409-JURKQ,0.274237333432574
6864,3174-RKMOW,0.2741557054410365
3611,2616-UUTFK,0.2739253239886569
6230,1840-BIUOG,0.2736487210462906
5535,9795-VOWON,0.2732872147184166
2406,5575-TPIZQ,0.273166832906825
5327,2988-GBIVW,0.27295661675701055
6231,1356-MKYSK,0.2727382796102639
6438,6537-OTKMY,0.2726272324244316
5282,8705-DWKTI,0.27261558892571125
4306,2229-VWQJH,0.27248212241796654
2738,6994-ORCWG,0.27199342696766293
5329,7036-ZZKBD,0.2718963975580691
6234,5828-DWPIL,0.27186289447665807
5266,3594-KADLU,0.2716788893233315
3008,3794-NFNCH,0.27163229412354195
6995,2843-CQMEG,0.271589047663426
4301,7075-BNDVQ,0.27153545805889595
1908,5067-XJQFU,0.27122656272183543
6918,3452-SRFEG,0.2708211735489267
5623,0277-BKSQP,0.2708139734046471
2845,0114-RSRRW,0.2707235723385427
2987,2924-KHUVI,0.2707167225292436
5592,1360-JYXKQ,0.2702491396121672
1912,1215-FIGMP,0.26999027829893374
4555,0512-FLFDW,0.26984731543959384
3856,5445-GLVOT,0.26969105776722285
4774,4324-AHJKS,0.269690097608561
6684,6728-VOIFY,0.2695484085475552
2516,2732-ISEZX,0.2693443028621678
6010,2458-EOMRE,0.26919284769887764
5595,4828-FAZPK,0.26898022639982033
5690,4350-ZTLPI,0.2687932730952744
4237,3694-GLTJM,0.26862011977703115
5486,3521-MNKLV,0.2685988453762205
6985,1024-KPRBB,0.2683508863350273
5658,0303-WMMRN,0.26826586767660165
6632,2599-CZABP,0.26823602418418946
5640,5371-VYLSX,0.2674696506533686
6672,4923-ADWXJ,0.26691231883371674
2848,6475-VHUIZ,0.2666536171324577
5393,7402-PWYJJ,0.2666162932677908
2319,1710-RCXUS,0.26621478365324575
1941,6067-NGCEU,0.2657568146207575
3934,0058-EVZWM,0.26552789572089297
4205,9097-ZUBYC,0.2653007237068349
2771,0872-JCPIB,0.2650110806349163
6186,2621-UDNLU,0.2650065936422207
4857,7446-YPODE,0.2646424430999233
2507,8713-IGZSO,0.2646183034574632
2134,9833-TGFHX,0.264284703479541
5718,5018-HEKFO,0.26424505507729396
5407,7808-DVWEP,0.2636998458529751
3279,6637-KYRCV,0.2631935398403092
3124,4918-FYJNT,0.2630244573954456
5629,8547-NSBBO,0.2628440935652114
2499,6549-NNDYT,0.2625951113672037
4394,8663-UPDGF,0.26237832042331183
2820,8985-OOPOS,0.2621154956737918
1905,6575-SUVOI,0.26177719959509854
5790,1935-IMVBB,0.2616998154850148
4824,3657-COGMW,0.26141305679642035
6886,6300-BWMJX,0.2611387849940853
3839,8166-ORCHU,0.2607710962772602
6681,9828-QHFBK,0.26004190690862067
6876,8212-DJRCH,0.2598712864553422
5285,0929-PECLO,0.2597196304294533
5735,6261-LHRTG,0.2596938876509441
2020,9323-HGFWY,0.25969263555180544
3327,7892-QVYKW,0.25956541685007245
2078,0314-TKOSI,0.2595551279945925
2422,6647-ZEDXT,0.2595038226097974
2929,2480-EJWYP,0.25939307427987873
4530,8148-BPLZQ,0.2590554453398184
5485,1394-SUIUH,0.2585204003971219
5022,5955-EPOAZ,0.25822020447483085
5527,4486-EFAEB,0.2581938514676091
3266,9281-PKKZE,0.258169498054886
3578,9776-OJUZI,0.2579509326667292
2727,5334-JLAXU,0.25747179063587
6806,7103-IPXPJ,0.25742607769128556
3388,4832-VRBMR,0.25728606434418366
4282,6818-DJXAA,0.25648312819000607
5838,6284-KMNUF,0.25645938923498757
5210,0423-UDIJQ,0.2562415023890444
1983,3780-YVMFA,0.25591648145017026
5004,1020-JPQOW,0.2558650477914975
5671,8294-UIMBA,0.2558414622339322
6396,3069-SSVSN,0.25563278354651103
3968,1215-VFYVK,0.25530964428932007
3562,4947-DSMXK,0.255030369413872
3715,5702-SKUOB,0.2549262131547615
6650,6576-FBXOJ,0.25490807543610344
2841,9277-JOOMO,0.25471305585115067
5203,0103-CSITQ,0.25436589905816126
4910,2716-GFZOR,0.2543083286600403
6021,7502-BNYGS,0.25430370135897096
4921,8450-UYIBU,0.2540955477035511
5479,4393-RYCRE,0.2532863202773215
3672,6360-SVNWV,0.25279493661958197
1894,6572-ADKRS,0.2527576530407716
5136,5951-AOFIH,0.2526551059335319
5973,2270-CHBFN,0.25215284417703265
3032,7108-DGVUU,0.2518485848739309
3495,5802-ADBRC,0.25128628372311634
2200,5628-RKIFK,0.2510062035713818
3224,3402-XRIUO,0.2507499239605313
3899,8295-FHIVV,0.2504323979467022
4887,6624-JDRDS,0.2503358327003111
3381,7483-IQWIB,0.2500985110599449
6719,8317-BVKSO,0.2497581531260287
2948,1866-OBPNR,0.24965552375918823
4343,2172-EJXVF,0.24955514242012564
3155,8952-WCVCD,0.24929446979898193
2840,9788-YTFGE,0.24924065507543916
5243,0471-ARVMX,0.248955055718674
2744,0887-WBJVH,0.248926698610781
4116,1406-PUQVY,0.24871804781949094
3544,8064-RAVOH,0.24871523889797603
4469,5206-HPJKM,0.24869905490264949
2246,8981-FJGLA,0.24846307183935237
5236,1386-ZIKUV,0.2482883090798933
6956,5243-SAOTC,0.24825058357195376
5915,7856-GANIL,0.24811833129468003
4045,5311-IHLEI,0.24768628416172273
7037,7750-EYXWZ,0.24748199400025625
6298,0440-MOGPM,0.24741512015128792
6245,2862-PFNIK,0.2473050428754314
3811,0880-FVFWF,0.24648077622198492
2461,0810-BDHAW,0.2463762482305695
3487,9798-DRYDS,0.24613163836718183
1957,3071-VBYPO,0.2461179243878111
2493,2672-TGEFF,0.24591011129643062
2325,2731-GJRDG,0.24582496720196712
4935,6917-YACBP,0.24577006246419494
6620,2669-QVCRG,0.24518936334572883
6142,1697-NVVGY,0.24514227925337262
6715,7426-GSWPO,0.2450340924920842
6954,5136-GFPMB,0.2450293653929041
2331,6689-VRRTK,0.24474700537682198
5241,8746-OQQRW,0.24456589234757325
4097,2065-MMKGR,0.24393521677169186
2919,6896-SRVYQ,0.24387890735197504
4763,8851-RAGOV,0.24375631782929194
4698,1767-TGTKO,0.24370641209248445
3890,7693-QPEFS,0.2434010407891583
5882,7109-MFBYV,0.24286697791306508
3685,5198-EFNBM,0.24275788992498878
4754,5600-KTXFM,0.24260201785855465
4413,2000-MPKCA,0.24250685855968643
6808,3545-CNWRG,0.24215068361345612
3505,8378-LKJAF,0.24176989623694942
3312,0564-MUUQK,0.24159592946976016
2268,0621-HJWXJ,0.24144879821813447
2786,0096-FCPUF,0.24137441188841033
5100,0853-NWIFK,0.24083904887904495
2938,6890-PFRQX,0.2405384479851655
2980,2811-POVEX,0.24039571971347554
2117,2379-GYFLQ,0.2403543953561946
5118,5215-LNLDJ,0.24001544125638355
3323,3723-BFBGR,0.240014784520151
7026,7203-OYKCT,0.23992003235720147
3604,3981-QSVQI,0.2395617748482561
4135,7351-MHQVU,0.23930012073204945
3687,7140-ADSMJ,0.239200479923992
2784,0319-QZTCO,0.23912668153862673
4114,5897-ZYEKH,0.23900271415058075
6750,0898-XCGTF,0.2384730075845954
5589,9500-LTVBP,0.2381885754487171
2525,9342-VNIMQ,0.23802538458127293
4108,1614-JBEBI,0.23785167875674199
4333,9817-APLHW,0.23774096816659146
2384,5076-YVXCM,0.23771826278392308
5077,1518-OMDIK,0.23746857775349975
5384,7594-LZNWR,0.2374263408344158
2092,0895-LMRSF,0.23723430291041633
6655,4753-PADAS,0.23677203820418735
3793,5945-AZYHT,0.23676866239595898
4437,3756-VNWDH,0.2364960616859343
3174,0409-WTMPL,0.23620345116029984
2640,4869-EPIUS,0.2360312756962298
6591,2486-WYVVE,0.2359157900478263
4645,1814-DKOLC,0.23563117303502304
4452,5201-FRKKS,0.23509232596441185
4626,4950-BDEUX,0.23457161388799702
4194,9099-FTUHS,0.23454242116390414
2862,2625-TRCZQ,0.23401881097309865
1895,8865-TNMNX,0.23378837881379327
3062,4939-KYYPY,0.23368339283822337
2418,1216-JWVUX,0.23355171769921199
4682,9481-IEBZY,0.23344576219833021
2787,0668-OGMHD,0.23260346365645193
2660,2111-DWYHN,0.23256721200471117
5215,6728-WYQBC,0.2325591631174862
3301,7243-LCGGZ,0.23255648019822264
2443,4013-GUXND,0.23255111442441273
5059,2700-LUEVA,0.23254843156986651
5195,7797-EJMDP,0.2325479747382187
5720,3976-NLDEZ,0.2325403831356634
5771,9708-KFDBY,0.23253770036740762
4583,9753-OYLBX,0.23253501762072457
3427,0673-IGUQO,0.23253233489561437
4005,2668-TZSPS,0.23253233489561437
2238,6579-JPICP,0.2325296521920769
4821,3727-JEZTU,0.2325296521920769
2894,2592-YKDIF,0.2325269695101123
6829,3590-TCXTB,0.2325269695101123
6653,2676-ISHSF,0.23252428684972062
6123,3090-QFUVD,0.23252428684972062
4318,9122-UMROB,0.23252428684972062
2088,8203-XJZRC,0.23252160421090193
1891,7310-EGVHZ,0.23251892159365609
1945,6380-ARCEH,0.23251892159365609
3296,3247-MHJKM,0.23251892159365609
5925,8048-DSDFQ,0.23251892159365609
3435,8974-OVACP,0.23251623899798335
4638,7096-UCLNH,0.23251087387135705
2364,3030-ZKIWL,0.23251087387135705
6087,8749-CLJXC,0.23251087387135705
4668,7698-YFGEZ,0.23250819134040362
6361,6286-SUUWT,0.23250550883102342
4995,2542-HYGIQ,0.23250550883102342
5425,6654-QGBZZ,0.23250282634321637
6804,7878-RTCZG,0.23250282634321637
2284,2654-VBVPB,0.23250282634321637
2247,1135-LMECX,0.23250014387698265
3823,8562-GHPPI,0.2324974614323223
4998,6124-ACRHJ,0.23249477900923524
2603,3717-OFRTN,0.23249477900923524
1967,3930-ZGWVE,0.23249477900923524
5684,7721-DVEKZ,0.2324894142277815
6854,0970-QXPXW,0.2324894142277815
3907,1194-SPVSP,0.2324894142277815
6064,3785-NRHYR,0.2324894142277815
2967,8605-ITULD,0.23248404953262167
2274,2866-IKBTM,0.23248404953262167
6616,7601-WFVZV,0.23248404953262167
4055,2576-HXMPA,0.23248404953262167
4946,1905-OEILC,0.23248136721740212
4470,8393-JMVMB,0.23247868492375617
6410,2220-IAHLS,0.23247600265168394
4984,7926-IJOOU,0.23247063817226057
3212,1663-MHLHE,0.23246527377913237
2141,7302-ZHMHP,0.23246259161492913
5806,9441-QHEVC,0.23245990947229972
4164,6569-KTMDU,0.23245990947229972
3148,1015-OWJKI,0.23245722735124433
5518,9975-SKRNR,0.23244918111752233
3871,5133-VRSAB,0.23183320820196845
3777,7748-UMTRK,0.23175242753450417
2950,8970-ANWXO,0.23160864057184286
2642,7296-PIXQY,0.23072338139405216
5593,0899-WZRSD,0.23057125243578436
3885,1169-SAOCL,0.2302499502995641
3035,2720-FVBQP,0.23020366941595138
4140,5569-IDSEY,0.22989962019586271
5732,3858-XHYJO,0.22943224486940622
6523,3736-BLEPA,0.22852413461400273
3925,4016-BJKTZ,0.2281322448029696
3913,1229-RCALF,0.22792069188601488
5240,8999-XXGNS,0.22788069727780763
5223,1385-TQOZW,0.227874217459434
5410,3807-BPOMJ,0.22753664174823998
3837,5140-FOMCQ,0.22738979369836904
5408,2284-VFLKH,0.22733657158502843
3826,6131-FOYAS,0.22644460902431404
6176,4118-CEVPF,0.22637049858901984
2586,5651-YLPRD,0.22617176306232356
4118,8715-KKTFG,0.22600671004761877
4898,6627-CFOSN,0.22582674161798352
5922,4987-GQWPO,0.22581316961770873
4388,5294-DMSFH,0.2256538277354907
4221,7682-AZNDK,0.22493794577417753
4673,2903-YYTBW,0.22492094917425162
5712,0365-TRTPY,0.22483270836881158
5734,7025-IWFHT,0.2247832363476473
3752,7175-NTIXE,0.22465181701987297
2756,8944-AILEF,0.2245785346857909
5989,2308-STERM,0.2243120925093192
3183,2155-AMQRX,0.22421470837746238
4756,7964-YESJC,0.22420170692402056
5291,9426-SXNHE,0.22389909893134022
3862,8150-QUDFX,0.2238181320645925
3130,6303-KFWSL,0.22381578243120961
4082,4177-JPDFU,0.22377727448901363
3623,9101-NTIXF,0.22376590643532668
5711,4282-ACRXS,0.22371179057846796
2098,3167-SNQPL,0.22359774789256504
5409,0366-NQSHS,0.22354404428186408
3374,1170-SASML,0.22353055836902763
3018,9818-XQCUV,0.2234892554162016
2185,8111-BKVDS,0.22344800570895157
4362,0396-HUJBP,0.2234423011436276
6003,0816-TSPHQ,0.22343186781509455
5944,5919-VCZYM,0.2233536289120653
6704,2342-CKIAO,0.223275409528855
6751,8006-PYCSW,0.22320242238297716
5848,3936-QQFLL,0.22317635966625055
4104,1796-JANOW,0.22311642364929102
2956,5067-DGXLL,0.22304607861855544
5668,5562-YJQGT,0.2229575184813883
5307,9800-ONTFE,0.222953072005524
3755,0188-GWFLE,0.22288460543258065
6910,9700-ZCLOT,0.2228325350960089
4878,3847-BAERP,0.22282042257983375
2540,1051-GEJLJ,0.2225645102834501
5611,4879-GZLFH,0.22233862719506717
3643,7389-KBFIT,0.22216954195682548
4186,5924-IFQTT,0.2220913816354271
4035,7740-BTPUX,0.2219064240306343
6259,4673-KKSLS,0.2217371250903517
4402,1698-XFZCI,0.22120288337460117
2719,8807-ARQET,0.22105146981870996
5752,1409-PHXTF,0.22091115751433052
3903,6351-SCJKT,0.2208987730279478
2947,4283-IVYCI,0.2208262267516102
2212,5149-CUZUJ,0.22076480834711681
2183,7663-ZTEGJ,0.22064303861917364
6643,9389-ACWBI,0.22063744167144547
6362,4819-HJPIW,0.2205102432646667
6082,4936-YPJNK,0.2203545932908188
4699,8439-LTUGF,0.22031069292847227
2023,7018-WBJNK,0.22008557096326029
2061,3675-YDUPJ,0.22002420364102326
5164,3606-SBKRY,0.2200216886676607
3033,2782-JEEBU,0.22000980528270014
6748,4747-LCAQL,0.21992481355778348
4134,1784-BXEFA,0.219730249897587
4257,9938-EKRGF,0.21950608139934877
2410,6952-OMNWB,0.21915970219717146
4574,2259-OUUSZ,0.21887971882214757
4034,8059-UDZFY,0.21879147323592169
6485,4685-ERGHK,0.21860883118307758
6942,9609-BENEA,0.21849193553493976
4294,6322-PJJDJ,0.21796042677869126
3499,8495-LJDFO,0.2175523479451107
5461,1355-KUSBG,0.21751192391198268
6776,6258-NGCNG,0.21704249131661912
5968,8023-QHAIO,0.2170150632773562
6276,1472-TNCWL,0.2168272660246285
2569,2692-AQCPF,0.21655637910713785
5440,0584-BJQGZ,0.2163125853290929
6046,2896-TBNBE,0.21621883061082092
4988,5345-BMKWB,0.21612343479220497
6157,3161-GETRM,0.21602437405602584
1873,6713-OKOMC,0.21585270300631743
5182,0442-ZXKVS,0.2157143782363109
5782,9700-ISPUP,0.2154928566445404
3284,3221-CJMSG,0.215006046971047
6939,7921-LMDFQ,0.21451352359568962
4216,6734-CKRSM,0.21436763704212172
6729,9770-LXDBK,0.21434485276254212
6390,0178-CIIKR,0.21408422474369113
6453,6394-HHHZM,0.2140589333364262
2441,0030-FNXPP,0.2140437595356645
3740,9825-YCXWZ,0.2140414900181747
5082,3806-YAZOV,0.21398307215962303
1872,1452-KIOVK,0.213950695185052
2277,4676-MQUEA,0.21379547032958499
4665,7868-BGSZA,0.21349268544746974
3920,4860-YZGZM,0.21331595240959414
5956,7880-XSOJX,0.21290260026346028
5230,9415-TPKRV,0.21250136777809767
4904,4826-TZEVA,0.2124004477572179
2451,7706-DZNKK,0.21230737993007665
1952,8597-CWYHH,0.21230601671377453
5930,3173-NVMPX,0.21162098330287427
6664,9332-GYWLO,0.2116208491460857
2194,2320-SLKMB,0.2115536695705211
6582,4450-YOOHP,0.21088563975099647
2208,5760-WRAHC,0.2108706923188494
3479,3689-MOZGR,0.2102489410140792
3822,8250-ZNGGW,0.21017987350027675
6991,9972-VAFJJ,0.2100200124296389
5763,6723-WSNTY,0.20986432267676375
3324,5447-WZAFP,0.20966826504353403
2779,0384-RVBPI,0.20939836214084054
5417,5734-EJKXG,0.20934885055701385
2577,9904-EHEVJ,0.20934774225070935
2926,1666-JZPZT,0.20930213185244304
3517,2212-LYASK,0.20928229435404264
4457,9821-BESNZ,0.20925237383169354
3489,6296-DDOOR,0.2092212195116748
2146,2805-EDJPQ,0.20862374639695538
5441,1360-XFJMR,0.20821164085265792
2173,0111-KLBQG,0.2079206826103551
3230,6959-GQEGV,0.20788176714602977
3085,3307-TLCUD,0.20778135878193987
5287,1202-KKGFU,0.20774379153830397
2085,2294-SALNE,0.2077265438202343
5261,4929-ROART,0.20723615462184095
2581,0851-DFJKB,0.2070751724784069
5179,7251-XFOIL,0.20627623273447163
3088,8189-HBVRW,0.20626494179799787
3257,4524-QCSSM,0.20617711581961262
5159,8410-BGQXN,0.20608489386756068
3845,1855-CFULU,0.20598898892716333
6759,8799-OXZMD,0.205784867588805
1937,3016-KSVCP,0.2057246985140883
5969,4397-FRLTA,0.2056474427417511
4308,1336-EZFZY,0.2055885132467972
4381,9618-LFJRU,0.20556641791333571
3411,2911-WDXMV,0.20554862301419566
4175,5222-JCXZT,0.20537254552395615
4461,4558-CGYCZ,0.20534310841844897
4370,7234-KMNRQ,0.2051052733584392
3573,9367-OIUXP,0.20508566722220628
6456,5188-HGMLP,0.20503886313469402
3572,2577-GVSIL,0.20466923050685262
5038,2186-QZEYA,0.204646512517299
6329,3055-OYMSE,0.20441003107784012
2644,3524-WQDSG,0.20405881099476494
2726,5268-DSMNQ,0.2040568016948227
4704,7128-GGCNO,0.2039465674317321
2527,3199-NPKCN,0.2039287235426469
6922,4926-UMJZD,0.2039202312758845
2142,9571-EDEBV,0.20391559537446477
4295,0330-BGYZE,0.20374594587459569
5809,3370-GQEAL,0.2034908954574241
4321,9659-ZTWSM,0.2034567600080358
5430,3339-EAQNV,0.20267403244639995
5092,0537-QYZZN,0.20266234338572073
4133,1810-BOHSY,0.20257111036775693
5454,6344-SFJVH,0.2023559905170015
5636,7811-JIVPF,0.20177718081312718
5687,2480-SQIOB,0.20162668298694225
6969,2758-RNWXS,0.20149702957336854
3727,7016-NVRIC,0.20133357757609385
4448,0975-UYDTX,0.20132641670564705
3282,7188-CBBBA,0.20110016520336282
2221,5968-XQIVE,0.20030100699988532
5460,9475-NNDGC,0.19970991712647576
1877,8091-TTVAX,0.19963109210853303
4127,7089-XXAYG,0.1991132267062845
6844,1591-MQJTP,0.19910167170066684
3787,8384-FZBJK,0.19868798537216234
1950,6728-DKUCO,0.1986080315311306
2654,7143-BQIBA,0.1982236199582304
2789,9408-HRXRK,0.19803141461287413
2688,3391-JSQEW,0.19790978655299413
3344,3977-QCRSL,0.19779094142132359
3906,2439-QKJUL,0.1974024415685351
6311,3363-EWLGO,0.19739291506721116
4862,1629-DQQVB,0.19736255620549845
3886,1110-KYLGQ,0.1973168491620433
4103,6377-KSLXC,0.19727148256319
2059,4075-JFPGR,0.19710386482254463
3379,4138-NAXED,0.19708465403740788
5554,8920-NAVAY,0.19699758053686212
2201,0206-TBWLC,0.19693989101860518
2988,1925-GMVBW,0.19675067761456003
6692,2159-TURXX,0.19672454586420296
2480,4785-NKHCX,0.19665804050758165
4708,3675-EQOZA,0.19662954341006117
2417,6621-YOBKI,0.19659155213154644
4924,8474-UMLNT,0.19659130195872665
3642,4083-BFNYK,0.19649538563092356
6703,2978-XXSOG,0.19633592651526227
4710,1732-FEKLD,0.19600493827589466
2476,7382-DFJTU,0.19595021598128778
2541,5285-MVEHD,0.1959301161393886
2765,8268-YDIXR,0.19582179354848103
2054,9058-HRZSV,0.19568868996165942
6249,7395-XWZOY,0.19568314937515507
2338,4881-JVQOD,0.19563634637103075
5288,6112-KTHFQ,0.19526616960304918
6197,6131-JLWZM,0.19508198655428918
6426,5716-LIBJC,0.19499400439757208
4497,2045-BMBTJ,0.19493485310278738
6140,3570-YUEKJ,0.19492114280072992
3084,2851-MMUTZ,0.19457878488686994
5233,8375-KVTHK,0.19446645801954493
4320,2402-TAIRZ,0.19440802269362886
6940,2925-MXLSX,0.19422973135164232
2248,4332-MUOEZ,0.19399510223812141
3171,9470-XCCEM,0.19376518531477546
3291,1845-CSBRZ,0.19344912108138218
6294,0956-ACVZC,0.19343572118712374
4632,1548-ARAGG,0.19342868237045377
1914,0557-ASKVU,0.19299254510561997
6360,7356-AYNJP,0.19293716091443538
2230,5168-MQQCA,0.1928243319047052
4514,6080-TCMYC,0.1923941460120912
4328,9494-BDNNC,0.19229357924609933
5289,1852-XEMDW,0.19162838304913932
4631,9040-KZVWO,0.19088207732809903
6731,8344-WFMFH,0.19065746047799578
4658,0064-YIJGF,0.1902446012977193
4193,9909-DFRJA,0.19005145505133134
2669,7241-AJHFS,0.18961568910257312
2973,7041-TXQJH,0.18953146699001702
5228,7787-BNTZM,0.18919694087262667
5891,9970-QBCDA,0.189153130643508
2296,0308-IVGOK,0.18914362927478048
6756,5850-BDWCY,0.18888122021756854
1984,1679-JRFBR,0.18881316831927383
5984,1707-HABPF,0.1887373783555661
4121,5151-HQRDG,0.18871131769477875
1962,2928-HLDBA,0.18837966613955737
4187,7968-QUXNS,0.18826018056530155
6017,6490-FGZAT,0.18822113060180953
4236,6972-SNKKW,0.18821653689753234
6419,3413-CSSTH,0.18812055905409422
2936,6806-YDEUL,0.18810631383002413
2544,0297-RBCSG,0.18803048212221454
3395,7746-QYVCO,0.18778125812966137
6173,9391-YZEJW,0.1867936042547063
3680,1357-MVDOZ,0.18640305086577916
2830,5989-OMNJE,0.1860239685358372
2679,6921-OZMFH,0.1859797836890306
6394,6383-ZTSIW,0.18597157173265566
5918,3703-TTEPD,0.1858866896000183
5843,9701-CDXHR,0.1857440356438405
2435,8224-IVVPA,0.1857345443463861
6282,6733-LRIZX,0.18529222042516863
1925,2673-CXQEU,0.18456902629842478
5635,9633-DENPU,0.18414038723894105
2353,4908-XAXAY,0.18405423452661268
2453,9505-SQFSW,0.18401908951247814
2010,8017-UVSZU,0.18377062186692192
6724,4657-FWVFY,0.18341879960402452
6624,9644-UMGQA,0.18314255002207144
5634,8878-RYUKI,0.18298244581830572
6583,6728-CZFEI,0.18281609126505255
2875,5478-JJVZK,0.18268924604266923
6446,0130-SXOUN,0.1826380148274919
3398,5934-TSSAU,0.1825271678422674
6424,8495-PRWFH,0.18198337146948945
4890,1919-RTPQD,0.18191814882764226
6338,5081-NWSUP,0.181866401828121
4366,3530-CRZSB,0.1814652873057613
2045,3316-UWXUY,0.1812362900272963
